property_id,user_id,rent_approval_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing,is_visible,is_approved,property_name,property_description,created_at,gender,approval_document_url
2156,1,2021-10-09 16:14:03,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,2100,1.382808783,103.7447902,3,121.1357087,17.33592862,2000-12-15,9,not furnished,1 year,yes,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $2100/month",Interested individuals can contact me!,2021-10-09 12:14:03,male,approval_letter.pdf
2157,1,2021-11-20 15:40:05,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,2400,1.382808783,103.7447902,3,118.9512047,20.17634042,2000-01-25,4,partially furnished,flexible,no,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $2400/month",Interested individuals can contact me!,2021-11-20 11:40:05,female,approval_letter.pdf
2158,1,2022-02-16 10:59:12,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,2100,1.382808783,103.7447902,3,123.0343424,17.06840512,2000-01-14,14,partially furnished,3 years,yes,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $2100/month",Interested individuals can contact me!,2022-02-16 06:59:12,female,approval_letter.pdf
2159,1,2022-04-18 10:55:51,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,2000,1.382808783,103.7447902,3,115.4778005,17.31934616,2000-04-02,8,partially furnished,short term,yes,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $2000/month",Interested individuals can contact me!,2022-04-18 06:55:51,male,approval_letter.pdf
2160,1,2022-11-14 04:49:36,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,3500,1.382808783,103.7447902,3,126.2148879,27.73048456,2000-06-03,13,partially furnished,short term,yes,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $3500/month",Interested individuals can contact me!,2022-11-14 00:49:36,mixed,approval_letter.pdf
2161,1,2023-04-20 00:03:19,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,3300,1.382808783,103.7447902,3,117.772519,28.02011901,2000-04-10,15,partially furnished,flexible,no,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $3300/month",Interested individuals can contact me!,2023-04-19 20:03:19,female,approval_letter.pdf
2162,1,2023-08-16 01:20:27,345,CHOA CHU KANG LOOP,HDB-CHOA CHU KANG,680345,CHOA CHU KANG,5-ROOM,3800,1.382808783,103.7447902,3,121.989606,31.15019488,2000-07-16,9,fully furnished,3 years,no,1,1,"5-ROOM @ HDB-CHOA CHU KANG, ONLY $3800/month",Interested individuals can contact me!,2023-08-15 21:20:27,male,approval_letter.pdf
2163,1,2021-01-28 00:10:35,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2350,1.382095015,103.8806127,3,121.6834062,19.31241139,2004-07-18,13,fully furnished,1 year,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2350/month",Interested individuals can contact me!,2021-01-27 20:10:35,male,approval_letter.pdf
2164,1,2021-01-22 02:38:32,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2200,1.382095015,103.8806127,3,120.9464765,18.18986434,2004-01-17,3,not furnished,short term,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2200/month",Interested individuals can contact me!,2021-01-21 22:38:32,mixed,approval_letter.pdf
2165,1,2021-02-02 23:45:25,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2400,1.382095015,103.8806127,3,118.452851,20.26122614,2004-02-23,7,not furnished,short term,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2400/month",Interested individuals can contact me!,2021-02-02 19:45:25,male,approval_letter.pdf
2166,1,2021-03-19 18:19:57,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,1700,1.382095015,103.8806127,3,116.5499842,14.58601656,2004-12-10,14,not furnished,flexible,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $1700/month",Interested individuals can contact me!,2021-03-19 14:19:57,female,approval_letter.pdf
2167,1,2021-06-05 10:57:18,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2000,1.382095015,103.8806127,3,119.3976867,16.7507433,2004-09-10,7,not furnished,2 years,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2000/month",Interested individuals can contact me!,2021-06-05 06:57:18,female,approval_letter.pdf
2168,1,2021-06-22 13:51:50,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,1900,1.382095015,103.8806127,3,120.8576986,15.72096789,2004-03-12,13,fully furnished,1 year,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $1900/month",Interested individuals can contact me!,2021-06-22 09:51:50,male,approval_letter.pdf
2169,1,2021-11-08 10:23:21,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2500,1.382095015,103.8806127,3,123.7431596,20.20313695,2004-09-04,7,not furnished,short term,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2500/month",Interested individuals can contact me!,2021-11-08 06:23:21,female,approval_letter.pdf
2170,1,2021-11-13 08:31:22,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,1950,1.382095015,103.8806127,3,118.4624543,16.4609117,2004-08-03,13,partially furnished,3 years,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $1950/month",Interested individuals can contact me!,2021-11-13 04:31:22,female,approval_letter.pdf
2171,1,2021-11-20 09:07:38,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2130,1.382095015,103.8806127,3,120.9588497,17.60929445,2004-05-10,10,fully furnished,2 years,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2130/month",Interested individuals can contact me!,2021-11-20 05:07:38,male,approval_letter.pdf
2172,1,2021-12-22 23:47:14,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2400,1.382095015,103.8806127,3,118.435671,20.26416518,2004-03-23,7,partially furnished,flexible,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2400/month",Interested individuals can contact me!,2021-12-22 19:47:14,male,approval_letter.pdf
2173,1,2022-01-24 03:03:20,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,1950,1.382095015,103.8806127,3,120.2775458,16.2125024,2004-01-17,12,partially furnished,short term,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $1950/month",Interested individuals can contact me!,2022-01-23 23:03:20,male,approval_letter.pdf
2174,1,2023-01-18 04:31:42,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,3300,1.382095015,103.8806127,3,118.1479242,27.93108743,2004-04-26,2,fully furnished,3 years,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $3300/month",Interested individuals can contact me!,2023-01-18 00:31:42,male,approval_letter.pdf
2175,1,2023-01-22 09:51:57,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,3500,1.382095015,103.8806127,3,121.1730348,28.88431412,2004-04-25,15,partially furnished,short term,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $3500/month",Interested individuals can contact me!,2023-01-22 05:51:57,mixed,approval_letter.pdf
2176,1,2023-06-07 21:17:34,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,3300,1.382095015,103.8806127,3,119.9087446,27.52092861,2004-03-13,6,partially furnished,3 years,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $3300/month",Interested individuals can contact me!,2023-06-07 17:17:34,male,approval_letter.pdf
2177,1,2023-06-04 00:55:12,984B,BUANGKOK LINK,HDB-HOUGANG,532984,HOUGANG,5-ROOM,2400,1.382095015,103.8806127,3,119.1620767,20.14063591,2004-05-14,7,partially furnished,flexible,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2400/month",Interested individuals can contact me!,2023-06-03 20:55:12,male,approval_letter.pdf
2178,1,2021-01-10 11:01:59,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2500,1.396007992,103.9107647,3,126.23512,19.80431437,1985-07-11,14,fully furnished,2 years,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2500/month",Interested individuals can contact me!,2021-01-10 07:01:59,male,approval_letter.pdf
2179,1,2021-03-24 07:26:16,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2100,1.396007992,103.9107647,3,110.6018398,18.98702592,1985-05-05,8,partially furnished,3 years,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2100/month",Interested individuals can contact me!,2021-03-24 03:26:16,mixed,approval_letter.pdf
2180,1,2021-04-11 01:05:28,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2800,1.396007992,103.9107647,3,121.5406666,23.03755672,1985-09-04,11,fully furnished,short term,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2800/month",Interested individuals can contact me!,2021-04-10 21:05:28,male,approval_letter.pdf
2181,1,2021-08-17 17:23:33,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2200,1.396007992,103.9107647,3,120.0817662,18.32084978,1985-08-04,13,fully furnished,2 years,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2200/month",Interested individuals can contact me!,2021-08-17 13:23:33,female,approval_letter.pdf
2182,1,2021-08-19 11:36:23,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2300,1.396007992,103.9107647,3,116.4470698,19.75146309,1985-03-22,13,fully furnished,2 years,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2300/month",Interested individuals can contact me!,2021-08-19 07:36:23,male,approval_letter.pdf
2183,1,2021-09-17 00:13:25,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2050,1.396007992,103.9107647,3,120.3143344,17.03870125,1985-10-23,7,not furnished,short term,yes,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2050/month",Interested individuals can contact me!,2021-09-16 20:13:25,male,approval_letter.pdf
2184,1,2022-02-09 11:40:06,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,1950,1.396007992,103.9107647,3,121.566401,16.04061636,1985-01-19,2,partially furnished,flexible,yes,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $1950/month",Interested individuals can contact me!,2022-02-09 07:40:06,mixed,approval_letter.pdf
2185,1,2022-03-16 09:30:50,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2500,1.396007992,103.9107647,3,121.2059261,20.62605419,1985-02-20,12,fully furnished,1 year,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2500/month",Interested individuals can contact me!,2022-03-16 05:30:50,female,approval_letter.pdf
2186,1,2022-05-05 22:33:21,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2200,1.396007992,103.9107647,3,123.3162593,17.84030761,1985-05-28,6,fully furnished,flexible,yes,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2200/month",Interested individuals can contact me!,2022-05-05 18:33:21,female,approval_letter.pdf
2187,1,2022-06-01 02:46:04,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,3300,1.396007992,103.9107647,3,116.8912575,28.2313671,1985-06-26,14,partially furnished,1 year,yes,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $3300/month",Interested individuals can contact me!,2022-05-31 22:46:04,mixed,approval_letter.pdf
2188,1,2022-07-10 00:23:50,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,3600,1.396007992,103.9107647,3,119.0780184,30.23228004,1985-12-04,4,fully furnished,1 year,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $3600/month",Interested individuals can contact me!,2022-07-09 20:23:50,mixed,approval_letter.pdf
2189,1,2022-09-14 06:25:01,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2800,1.396007992,103.9107647,3,117.3365548,23.8629812,1985-10-28,4,fully furnished,short term,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2800/month",Interested individuals can contact me!,2022-09-14 02:25:01,mixed,approval_letter.pdf
2190,1,2022-09-10 20:59:56,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,3600,1.396007992,103.9107647,3,116.6900291,30.85096497,1985-03-26,11,fully furnished,3 years,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $3600/month",Interested individuals can contact me!,2022-09-10 16:59:56,mixed,approval_letter.pdf
2191,1,2023-01-07 11:30:47,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,3500,1.396007992,103.9107647,3,120.7073441,28.99575024,1985-12-04,7,not furnished,1 year,yes,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $3500/month",Interested individuals can contact me!,2023-01-07 07:30:47,male,approval_letter.pdf
2192,1,2023-03-24 02:21:28,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,2900,1.396007992,103.9107647,3,116.7972661,24.8293483,1985-12-07,6,not furnished,1 year,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $2900/month",Interested individuals can contact me!,2023-03-23 22:21:28,male,approval_letter.pdf
2193,1,2023-05-19 20:16:17,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,3500,1.396007992,103.9107647,3,124.1194541,28.1986416,1985-11-06,3,not furnished,short term,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $3500/month",Interested individuals can contact me!,2023-05-19 16:16:17,male,approval_letter.pdf
2194,1,2023-07-25 04:00:08,173D,PUNGGOL FIELD,HDB-PUNGGOL,824173,PUNGGOL,5-ROOM,3000,1.396007992,103.9107647,3,120.672766,24.86062183,1985-04-19,15,fully furnished,3 years,no,1,1,"5-ROOM @ HDB-PUNGGOL, ONLY $3000/month",Interested individuals can contact me!,2023-07-25 00:00:08,mixed,approval_letter.pdf
2195,1,2021-01-10 07:20:59,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,1800,1.382396321,103.8813857,3,98.64111156,18.24796955,1977-07-22,15,partially furnished,3 years,yes,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $1800/month",Interested individuals can contact me!,2021-01-10 03:20:59,female,approval_letter.pdf
2196,1,2021-02-06 15:56:32,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,1800,1.382396321,103.8813857,3,116.6257524,15.43398403,1977-05-17,8,not furnished,flexible,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $1800/month",Interested individuals can contact me!,2021-02-06 11:56:32,mixed,approval_letter.pdf
2197,1,2021-02-20 17:13:09,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,2100,1.382396321,103.8813857,3,96.98496923,21.65283978,1977-12-28,5,partially furnished,short term,yes,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $2100/month",Interested individuals can contact me!,2021-02-20 13:13:09,female,approval_letter.pdf
2198,1,2021-03-06 12:10:45,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2700,1.382396321,103.8813857,3,117.9646918,22.88820459,1977-03-28,6,partially furnished,flexible,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2700/month",Interested individuals can contact me!,2021-03-06 08:10:45,female,approval_letter.pdf
2199,1,2021-03-24 23:47:50,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,1800,1.382396321,103.8813857,3,104.6614557,17.19830848,1977-06-15,11,partially furnished,2 years,yes,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $1800/month",Interested individuals can contact me!,2021-03-24 19:47:50,mixed,approval_letter.pdf
2200,1,2021-04-16 03:24:38,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2000,1.382396321,103.8813857,3,119.9768969,16.66987604,1977-01-25,12,partially furnished,flexible,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2000/month",Interested individuals can contact me!,2021-04-15 23:24:38,female,approval_letter.pdf
2201,1,2021-05-16 22:43:42,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,1800,1.382396321,103.8813857,3,102.4499337,17.56955748,1977-10-15,10,fully furnished,3 years,yes,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $1800/month",Interested individuals can contact me!,2021-05-16 18:43:42,female,approval_letter.pdf
2202,1,2021-06-16 03:50:48,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2100,1.382396321,103.8813857,3,121.7396078,17.24993236,1977-10-27,3,fully furnished,2 years,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2100/month",Interested individuals can contact me!,2021-06-15 23:50:48,female,approval_letter.pdf
2203,1,2022-01-19 16:16:06,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,2050,1.382396321,103.8813857,3,101.2296335,20.25098708,1977-04-25,14,partially furnished,flexible,no,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $2050/month",Interested individuals can contact me!,2022-01-19 12:16:06,female,approval_letter.pdf
2204,1,2022-01-10 18:16:28,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2000,1.382396321,103.8813857,3,114.4161618,17.48004799,1977-08-17,14,partially furnished,flexible,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2000/month",Interested individuals can contact me!,2022-01-10 14:16:28,mixed,approval_letter.pdf
2205,1,2022-03-28 13:13:46,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2400,1.382396321,103.8813857,3,117.8422202,20.36621507,1977-01-26,12,not furnished,short term,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2400/month",Interested individuals can contact me!,2022-03-28 09:13:46,female,approval_letter.pdf
2206,1,2022-06-04 07:16:43,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2700,1.382396321,103.8813857,3,119.8322842,22.53149073,1977-05-15,13,partially furnished,short term,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2700/month",Interested individuals can contact me!,2022-06-04 03:16:43,mixed,approval_letter.pdf
2207,1,2022-08-22 06:35:55,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,2250,1.382396321,103.8813857,3,124.5714788,18.06191932,1977-09-14,12,partially furnished,2 years,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $2250/month",Interested individuals can contact me!,2022-08-22 02:35:55,female,approval_letter.pdf
2208,1,2023-01-02 11:34:57,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,2500,1.382396321,103.8813857,3,98.58456183,25.35894012,1977-12-15,3,partially furnished,1 year,no,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $2500/month",Interested individuals can contact me!,2023-01-02 07:34:57,female,approval_letter.pdf
2209,1,2023-03-08 12:27:57,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,1800,1.382396321,103.8813857,3,101.0090554,17.82018447,1977-09-05,9,not furnished,flexible,yes,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $1800/month",Interested individuals can contact me!,2023-03-08 08:27:57,mixed,approval_letter.pdf
2210,1,2023-04-26 01:06:50,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,3800,1.382396321,103.8813857,3,118.5473621,32.05469891,1977-05-24,4,partially furnished,1 year,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $3800/month",Interested individuals can contact me!,2023-04-25 21:06:50,female,approval_letter.pdf
2211,1,2023-05-06 18:27:07,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,4-ROOM,1800,1.382396321,103.8813857,3,98.26461286,18.31788624,1977-12-24,8,fully furnished,2 years,no,1,1,"4-ROOM @ HDB-HOUGANG, ONLY $1800/month",Interested individuals can contact me!,2023-05-06 14:27:07,mixed,approval_letter.pdf
2212,1,2023-06-04 02:03:36,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,3000,1.382396321,103.8813857,3,118.8472998,25.24247506,1977-01-02,14,partially furnished,2 years,no,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $3000/month",Interested individuals can contact me!,2023-06-03 22:03:36,male,approval_letter.pdf
2213,1,2023-06-28 13:23:35,984C,BUANGKOK LINK,HDB-HOUGANG,533984,HOUGANG,5-ROOM,3000,1.382396321,103.8813857,3,120.6831089,24.85849119,1977-04-05,13,fully furnished,short term,yes,1,1,"5-ROOM @ HDB-HOUGANG, ONLY $3000/month",Interested individuals can contact me!,2023-06-28 09:23:35,mixed,approval_letter.pdf
2214,1,2021-01-19 03:39:47,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,4-ROOM,1600,1.404534086,103.8956655,3,95.77882122,16.70515443,1973-07-07,3,fully furnished,1 year,no,1,1,"4-ROOM @ PUNGGOL TOPAZ, ONLY $1600/month",Interested individuals can contact me!,2021-01-18 23:39:47,mixed,approval_letter.pdf
2215,1,2021-04-16 12:55:59,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,5-ROOM,2400,1.404534086,103.8956655,3,124.3008551,19.30799267,1973-06-24,15,fully furnished,flexible,no,1,1,"5-ROOM @ PUNGGOL TOPAZ, ONLY $2400/month",Interested individuals can contact me!,2021-04-16 08:55:59,female,approval_letter.pdf
2216,1,2021-05-03 20:14:04,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,4-ROOM,2100,1.404534086,103.8956655,3,98.96098931,21.22048309,1973-04-01,15,not furnished,3 years,yes,1,1,"4-ROOM @ PUNGGOL TOPAZ, ONLY $2100/month",Interested individuals can contact me!,2021-05-03 16:14:04,male,approval_letter.pdf
2217,1,2021-09-01 03:23:45,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,4-ROOM,1650,1.404534086,103.8956655,3,98.07824442,16.82330276,1973-08-17,7,not furnished,1 year,no,1,1,"4-ROOM @ PUNGGOL TOPAZ, ONLY $1650/month",Interested individuals can contact me!,2021-08-31 23:23:45,male,approval_letter.pdf
2218,1,2021-12-09 04:11:12,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,4-ROOM,3000,1.404534086,103.8956655,3,101.3140749,29.61089072,1973-04-13,3,not furnished,1 year,yes,1,1,"4-ROOM @ PUNGGOL TOPAZ, ONLY $3000/month",Interested individuals can contact me!,2021-12-09 00:11:12,mixed,approval_letter.pdf
2219,1,2022-04-22 02:58:24,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,4-ROOM,2100,1.404534086,103.8956655,3,102.4571143,20.49638051,1973-07-23,9,partially furnished,1 year,no,1,1,"4-ROOM @ PUNGGOL TOPAZ, ONLY $2100/month",Interested individuals can contact me!,2022-04-21 22:58:24,male,approval_letter.pdf
2220,1,2022-10-05 11:18:50,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,4-ROOM,3000,1.404534086,103.8956655,3,99.32149973,30.2049406,1973-11-11,4,partially furnished,2 years,no,1,1,"4-ROOM @ PUNGGOL TOPAZ, ONLY $3000/month",Interested individuals can contact me!,2022-10-05 07:18:50,male,approval_letter.pdf
2221,1,2022-12-11 07:02:21,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,5-ROOM,3800,1.404534086,103.8956655,3,120.6247566,31.50265425,1973-09-03,4,not furnished,2 years,yes,1,1,"5-ROOM @ PUNGGOL TOPAZ, ONLY $3800/month",Interested individuals can contact me!,2022-12-11 03:02:21,mixed,approval_letter.pdf
2222,1,2023-01-07 08:39:02,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,5-ROOM,3650,1.404534086,103.8956655,3,119.7755921,30.47365441,1973-05-10,3,not furnished,2 years,yes,1,1,"5-ROOM @ PUNGGOL TOPAZ, ONLY $3650/month",Interested individuals can contact me!,2023-01-07 04:39:02,male,approval_letter.pdf
2223,1,2023-04-02 17:40:42,259C,PUNGGOL FIELD,PUNGGOL TOPAZ,823259,PUNGGOL,5-ROOM,3000,1.404534086,103.8956655,3,118.6783033,25.27842004,1973-03-14,7,partially furnished,3 years,no,1,1,"5-ROOM @ PUNGGOL TOPAZ, ONLY $3000/month",Interested individuals can contact me!,2023-04-02 13:40:42,male,approval_letter.pdf
2224,1,2021-01-28 05:12:48,53,GEYLANG BAHRU,GEYLANG BAHRU RIVERPOINT,330053,KALLANG/WHAMPOA,5-ROOM,2350,1.324322313,103.8681596,3,125.0562451,18.79154454,1990-04-28,10,not furnished,1 year,yes,1,1,"5-ROOM @ GEYLANG BAHRU RIVERPOINT, ONLY $2350/month",Interested individuals can contact me!,2021-01-28 01:12:48,mixed,approval_letter.pdf
2225,1,2021-02-28 12:49:33,53,GEYLANG BAHRU,GEYLANG BAHRU RIVERPOINT,330053,KALLANG/WHAMPOA,5-ROOM,2300,1.324322313,103.8681596,3,119.0890683,19.31327562,1990-04-06,4,fully furnished,3 years,yes,1,1,"5-ROOM @ GEYLANG BAHRU RIVERPOINT, ONLY $2300/month",Interested individuals can contact me!,2021-02-28 08:49:33,mixed,approval_letter.pdf
2226,1,2021-05-02 21:38:05,53,GEYLANG BAHRU,GEYLANG BAHRU RIVERPOINT,330053,KALLANG/WHAMPOA,5-ROOM,2400,1.324322313,103.8681596,3,119.4352942,20.09456263,1990-05-21,5,fully furnished,1 year,yes,1,1,"5-ROOM @ GEYLANG BAHRU RIVERPOINT, ONLY $2400/month",Interested individuals can contact me!,2021-05-02 17:38:05,mixed,approval_letter.pdf
