,property_id,rent_approval_date,town,block,street_name,flat_type,monthly_rent,postal,latitude,longitude,building,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing
2772,2773,2023-07-16,SENGKANG,323A,SENGKANG EAST WAY,5-ROOM,2400,541323,1.39271,103.893,ANCHORVALE GROVE,3,124.101223,19.339052,1981,5,not furnished,flexible,yes
2773,2774,2023-07-22,SENGKANG,323A,SENGKANG EAST WAY,5-ROOM,3700,541323,1.39271,103.893,ANCHORVALE GROVE,3,120.430787,30.723041,1981,8,partially furnished,2 years,no
2774,2775,2023-08-17,SENGKANG,323A,SENGKANG EAST WAY,5-ROOM,3500,541323,1.39271,103.893,ANCHORVALE GROVE,3,120.460444,29.055181,1981,6,not furnished,flexible,no
2775,2776,2023-08-28,SENGKANG,323A,SENGKANG EAST WAY,5-ROOM,3400,541323,1.39271,103.893,ANCHORVALE GROVE,3,118.780362,28.62426,1981,3,partially furnished,flexible,no
2776,2777,2021-01-06,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2100,822172,1.395724,103.911805,NIL,3,119.08662,17.634223,2022,4,not furnished,2 years,yes
2777,2778,2021-03-02,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2100,822172,1.395724,103.911805,NIL,3,122.87172,17.090995,2022,7,partially furnished,3 years,yes
2778,2779,2021-05-02,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2350,822172,1.395724,103.911805,NIL,3,121.225222,19.385405,2022,9,partially furnished,3 years,yes
2779,2780,2021-08-10,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2400,822172,1.395724,103.911805,NIL,3,117.89059,20.357859,2022,11,partially furnished,flexible,no
2780,2781,2022-01-15,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2300,822172,1.395724,103.911805,NIL,3,118.085423,19.477425,2022,9,partially furnished,flexible,yes
2781,2782,2022-01-28,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2100,822172,1.395724,103.911805,NIL,3,118.754394,17.683556,2022,11,fully furnished,1 year,yes
2782,2783,2022-02-17,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2300,822172,1.395724,103.911805,NIL,3,118.169399,19.463584,2022,3,not furnished,1 year,no
2783,2784,2022-02-10,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2800,822172,1.395724,103.911805,NIL,3,120.922131,23.155397,2022,2,fully furnished,2 years,yes
2784,2785,2022-02-09,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2100,822172,1.395724,103.911805,NIL,3,117.585361,17.859366,2022,12,partially furnished,3 years,no
2785,2786,2022-03-12,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2000,822172,1.395724,103.911805,NIL,3,128.36694,15.580336,2022,14,partially furnished,3 years,yes
2786,2787,2022-08-01,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2900,822172,1.395724,103.911805,NIL,3,123.13349,23.551675,2022,5,partially furnished,short term,yes
2787,2788,2022-10-10,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,3000,822172,1.395724,103.911805,NIL,3,120.307732,24.936053,2022,6,partially furnished,short term,yes
2788,2789,2022-12-01,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,3550,822172,1.395724,103.911805,NIL,3,120.157943,29.544447,2022,5,partially furnished,2 years,no
2789,2790,2023-01-13,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,3600,822172,1.395724,103.911805,NIL,3,121.161211,29.712479,2022,5,fully furnished,1 year,yes
2790,2791,2023-02-23,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,4000,822172,1.395724,103.911805,NIL,3,117.43612,34.061071,2022,5,partially furnished,3 years,no
2791,2792,2023-03-23,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,2450,822172,1.395724,103.911805,NIL,3,118.320324,20.706502,2022,12,not furnished,2 years,no
2792,2793,2023-06-25,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,3900,822172,1.395724,103.911805,NIL,3,120.153734,32.458417,2022,3,not furnished,short term,no
2793,2794,2023-08-28,PUNGGOL,172B,EDGEDALE PLAINS,5-ROOM,3500,822172,1.395724,103.911805,NIL,3,123.082813,28.436139,2022,5,fully furnished,flexible,yes
2794,2795,2021-01-24,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,1800,751508,1.452514,103.82052,WELLINGTON VIEW,3,100.762211,17.86384,1990,14,partially furnished,1 year,yes
2795,2796,2021-03-22,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2000,751508,1.452514,103.82052,WELLINGTON VIEW,3,102.917956,19.432955,1990,6,not furnished,2 years,no
2796,2797,2021-03-15,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2000,751508,1.452514,103.82052,WELLINGTON VIEW,3,101.161997,19.77027,1990,11,partially furnished,flexible,no
2797,2798,2021-10-19,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,1800,751508,1.452514,103.82052,WELLINGTON VIEW,3,98.702876,18.236551,1990,2,not furnished,flexible,yes
2798,2799,2021-10-12,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2000,751508,1.452514,103.82052,WELLINGTON VIEW,3,95.618555,20.916443,1990,14,not furnished,flexible,no
2799,2800,2022-01-26,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,1800,751508,1.452514,103.82052,WELLINGTON VIEW,3,96.587938,18.635867,1990,3,partially furnished,flexible,no
2800,2801,2022-03-04,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,3650,751508,1.452514,103.82052,WELLINGTON VIEW,3,96.787142,37.711621,1990,3,partially furnished,flexible,no
2801,2802,2022-03-20,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2600,751508,1.452514,103.82052,WELLINGTON VIEW,3,98.191349,26.478911,1990,15,partially furnished,short term,yes
2802,2803,2022-04-15,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2100,751508,1.452514,103.82052,WELLINGTON VIEW,3,101.244867,20.741792,1990,13,fully furnished,3 years,no
2803,2804,2022-07-15,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2500,751508,1.452514,103.82052,WELLINGTON VIEW,3,97.004949,25.771881,1990,15,partially furnished,flexible,no
2804,2805,2022-10-28,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,3700,751508,1.452514,103.82052,WELLINGTON VIEW,3,100.404724,36.850856,1990,7,fully furnished,short term,no
2805,2806,2022-11-13,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2200,751508,1.452514,103.82052,WELLINGTON VIEW,3,105.092451,20.933949,1990,5,not furnished,flexible,yes
2806,2807,2022-11-10,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,3500,751508,1.452514,103.82052,WELLINGTON VIEW,3,99.324751,35.237944,1990,4,partially furnished,3 years,no
2807,2808,2023-01-12,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,3400,751508,1.452514,103.82052,WELLINGTON VIEW,3,102.693138,33.108347,1990,9,fully furnished,1 year,yes
2808,2809,2023-01-21,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,2600,751508,1.452514,103.82052,WELLINGTON VIEW,3,104.324782,24.92217,1990,3,not furnished,3 years,no
2809,2810,2023-01-12,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,1800,751508,1.452514,103.82052,WELLINGTON VIEW,3,99.443385,18.100752,1990,15,not furnished,1 year,yes
2810,2811,2023-03-16,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,3300,751508,1.452514,103.82052,WELLINGTON VIEW,3,97.713928,33.772053,1990,7,partially furnished,2 years,no
2811,2812,2023-07-20,SEMBAWANG,508A,WELLINGTON CIRCLE,4-ROOM,3000,751508,1.452514,103.82052,WELLINGTON VIEW,3,100.111555,29.966571,1990,15,fully furnished,3 years,no
2812,2813,2021-01-18,SEMBAWANG,592A,MONTREAL LINK,4-ROOM,2000,751592,1.450939,103.827088,MONTREAL VILLE,3,102.534849,19.505563,1973,8,fully furnished,2 years,no
2813,2814,2021-02-14,SEMBAWANG,592A,MONTREAL LINK,3-ROOM,1700,751592,1.450939,103.827088,MONTREAL VILLE,2,63.200552,26.898499,1973,13,not furnished,2 years,yes
2814,2815,2021-03-26,SEMBAWANG,592A,MONTREAL LINK,3-ROOM,2000,751592,1.450939,103.827088,MONTREAL VILLE,2,63.671313,31.41132,1973,9,not furnished,2 years,no
2815,2816,2021-12-19,SEMBAWANG,592A,MONTREAL LINK,4-ROOM,2700,751592,1.450939,103.827088,MONTREAL VILLE,3,100.776201,26.79204,1973,5,not furnished,1 year,yes
2816,2817,2022-03-17,SEMBAWANG,592A,MONTREAL LINK,3-ROOM,1850,751592,1.450939,103.827088,MONTREAL VILLE,2,65.406943,28.284459,1973,10,fully furnished,short term,yes
2817,2818,2022-12-02,SEMBAWANG,592A,MONTREAL LINK,3-ROOM,3000,751592,1.450939,103.827088,MONTREAL VILLE,2,61.717574,48.608521,1973,6,not furnished,3 years,yes
2818,2819,2021-01-12,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2050,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,95.347284,21.50035,2013,5,partially furnished,2 years,yes
2819,2820,2021-07-21,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,1600,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,99.079243,16.14869,2013,2,partially furnished,1 year,no
2820,2821,2021-08-16,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2050,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,99.208955,20.663457,2013,9,fully furnished,2 years,yes
2821,2822,2021-09-15,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,1850,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,101.347792,18.253974,2013,11,partially furnished,flexible,yes
2822,2823,2021-10-22,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2400,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,98.468522,24.373271,2013,6,fully furnished,flexible,no
2823,2824,2021-11-17,SENGKANG,269A,COMPASSVALE LINK,5-ROOM,2550,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,115.273977,22.121211,2013,2,partially furnished,3 years,yes
2824,2825,2021-11-15,SENGKANG,269A,COMPASSVALE LINK,5-ROOM,2100,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,119.564058,17.563807,2013,8,not furnished,flexible,no
2825,2826,2022-08-08,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2100,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,96.492481,21.763354,2013,15,fully furnished,1 year,no
2826,2827,2022-09-11,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2800,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,104.949631,26.679465,2013,15,not furnished,1 year,no
2827,2828,2023-01-06,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2500,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,101.922101,24.528537,2013,11,not furnished,3 years,no
2828,2829,2023-05-26,SENGKANG,269A,COMPASSVALE LINK,5-ROOM,3200,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,124.977165,25.604677,2013,10,not furnished,flexible,yes
2829,2830,2023-08-27,SENGKANG,269A,COMPASSVALE LINK,4-ROOM,2700,541269,1.383715,103.895589,COMPASSVALE ARCADIA,3,105.371176,25.623706,2013,10,fully furnished,3 years,no
2830,2831,2021-01-22,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2100,543225,1.388354,103.898838,COMPASSVALE VISTA,3,147.870087,14.201655,2019,13,not furnished,2 years,yes
2831,2832,2021-03-16,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2200,543225,1.388354,103.898838,COMPASSVALE VISTA,3,147.322628,14.933212,2019,14,fully furnished,flexible,yes
2832,2833,2021-06-12,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2350,543225,1.388354,103.898838,COMPASSVALE VISTA,3,148.776629,15.795492,2019,15,partially furnished,flexible,no
2833,2834,2021-08-05,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,1900,543225,1.388354,103.898838,COMPASSVALE VISTA,3,145.037713,13.100041,2019,15,not furnished,short term,yes
2834,2835,2021-10-26,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2500,543225,1.388354,103.898838,COMPASSVALE VISTA,3,148.730018,16.808981,2019,15,not furnished,flexible,no
2835,2836,2021-10-28,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2500,543225,1.388354,103.898838,COMPASSVALE VISTA,3,149.44393,16.728682,2019,13,partially furnished,short term,yes
2836,2837,2021-12-03,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,1700,543225,1.388354,103.898838,COMPASSVALE VISTA,3,148.599512,11.440145,2019,15,not furnished,3 years,yes
2837,2838,2022-01-03,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2500,543225,1.388354,103.898838,COMPASSVALE VISTA,3,146.754501,17.035253,2019,14,fully furnished,short term,no
2838,2839,2022-02-16,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,2500,543225,1.388354,103.898838,COMPASSVALE VISTA,3,149.882366,16.679747,2019,13,partially furnished,short term,yes
2839,2840,2022-04-11,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,1800,543225,1.388354,103.898838,COMPASSVALE VISTA,3,148.919523,12.087065,2019,14,not furnished,short term,yes
2840,2841,2022-12-19,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,4100,543225,1.388354,103.898838,COMPASSVALE VISTA,3,149.495603,27.425556,2019,14,partially furnished,short term,no
2841,2842,2023-03-02,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,3600,543225,1.388354,103.898838,COMPASSVALE VISTA,3,143.193747,25.140763,2019,15,partially furnished,3 years,no
2842,2843,2023-04-14,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,4000,543225,1.388354,103.898838,COMPASSVALE VISTA,3,148.813433,26.879294,2019,15,partially furnished,2 years,yes
2843,2844,2023-05-02,SENGKANG,225C,COMPASSVALE WALK,EXECUTIVE,4000,543225,1.388354,103.898838,COMPASSVALE VISTA,3,152.637817,26.205825,2019,13,partially furnished,2 years,no
2844,2845,2021-01-14,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2300,823171,1.394775,103.913437,HDB-PUNGGOL,3,123.926427,18.559399,1998,15,not furnished,short term,yes
2845,2846,2021-02-05,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2200,823171,1.394775,103.913437,HDB-PUNGGOL,3,115.395169,19.064923,1998,3,not furnished,flexible,no
2846,2847,2021-04-21,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2300,823171,1.394775,103.913437,HDB-PUNGGOL,3,123.450813,18.630902,1998,10,partially furnished,flexible,no
2847,2848,2021-05-21,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,1850,823171,1.394775,103.913437,HDB-PUNGGOL,3,119.94191,15.424133,1998,8,partially furnished,flexible,yes
2848,2849,2021-05-28,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,1800,823171,1.394775,103.913437,HDB-PUNGGOL,3,121.33018,14.83555,1998,10,not furnished,flexible,no
2849,2850,2021-05-03,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2000,823171,1.394775,103.913437,HDB-PUNGGOL,3,124.10626,16.115223,1998,15,not furnished,1 year,no
2850,2851,2021-05-11,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2400,823171,1.394775,103.913437,HDB-PUNGGOL,3,124.274542,19.312081,1998,7,fully furnished,flexible,no
2851,2852,2021-05-27,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2000,823171,1.394775,103.913437,HDB-PUNGGOL,3,118.322069,16.903018,1998,3,not furnished,short term,yes
2852,2853,2021-09-13,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2050,823171,1.394775,103.913437,HDB-PUNGGOL,3,120.436153,17.021467,1998,6,fully furnished,flexible,yes
2853,2854,2021-12-27,PUNGGOL,171C,EDGEDALE PLAINS,4-ROOM,1700,823171,1.394775,103.913437,HDB-PUNGGOL,3,96.520341,17.612868,1998,6,not furnished,short term,yes
2854,2855,2021-12-18,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2300,823171,1.394775,103.913437,HDB-PUNGGOL,3,123.010082,18.697654,1998,2,partially furnished,2 years,no
2855,2856,2021-12-03,PUNGGOL,171C,EDGEDALE PLAINS,4-ROOM,2100,823171,1.394775,103.913437,HDB-PUNGGOL,3,100.709501,20.852054,1998,3,partially furnished,short term,yes
2856,2857,2022-01-04,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,3100,823171,1.394775,103.913437,HDB-PUNGGOL,3,119.630022,25.913228,1998,13,not furnished,3 years,yes
2857,2858,2022-01-01,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2600,823171,1.394775,103.913437,HDB-PUNGGOL,3,116.282556,22.35933,1998,6,partially furnished,3 years,yes
2858,2859,2022-03-25,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2700,823171,1.394775,103.913437,HDB-PUNGGOL,3,118.385121,22.80692,1998,6,not furnished,3 years,yes
2859,2860,2022-05-08,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2950,823171,1.394775,103.913437,HDB-PUNGGOL,3,122.517787,24.078137,1998,15,partially furnished,3 years,no
2860,2861,2022-05-25,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2500,823171,1.394775,103.913437,HDB-PUNGGOL,3,121.64889,20.550948,1998,8,partially furnished,short term,yes
2861,2862,2022-10-07,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2300,823171,1.394775,103.913437,HDB-PUNGGOL,3,120.424963,19.09903,1998,11,fully furnished,flexible,no
2862,2863,2022-10-08,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,4000,823171,1.394775,103.913437,HDB-PUNGGOL,3,121.143593,33.018667,1998,10,fully furnished,flexible,yes
2863,2864,2023-02-17,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,3550,823171,1.394775,103.913437,HDB-PUNGGOL,3,119.986606,29.586636,1998,2,not furnished,2 years,no
2864,2865,2023-04-11,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,1850,823171,1.394775,103.913437,HDB-PUNGGOL,3,123.260424,15.008873,1998,7,fully furnished,1 year,no
2865,2866,2023-04-15,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,3500,823171,1.394775,103.913437,HDB-PUNGGOL,3,115.622492,30.270927,1998,7,not furnished,short term,yes
2866,2867,2023-04-14,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2300,823171,1.394775,103.913437,HDB-PUNGGOL,3,124.536029,18.468551,1998,2,not furnished,flexible,yes
2867,2868,2023-05-01,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,3500,823171,1.394775,103.913437,HDB-PUNGGOL,3,118.821516,29.455945,1998,10,not furnished,2 years,no
2868,2869,2023-05-24,PUNGGOL,171C,EDGEDALE PLAINS,5-ROOM,2200,823171,1.394775,103.913437,HDB-PUNGGOL,3,112.455564,19.563283,1998,4,fully furnished,2 years,no
2869,2870,2021-01-01,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2000,541122,1.386615,103.906024,RIVERVALE BANK,3,121.948865,16.400317,1991,12,not furnished,1 year,no
2870,2871,2021-02-09,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2000,541122,1.386615,103.906024,RIVERVALE BANK,3,124.143012,16.110452,1991,9,partially furnished,1 year,no
2871,2872,2021-09-16,SENGKANG,122A,SENGKANG EAST WAY,4-ROOM,2000,541122,1.386615,103.906024,RIVERVALE BANK,3,101.364897,19.730696,1991,4,fully furnished,short term,yes
2872,2873,2021-11-15,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2000,541122,1.386615,103.906024,RIVERVALE BANK,3,121.296449,16.488529,1991,6,fully furnished,short term,yes
2873,2874,2021-11-02,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2000,541122,1.386615,103.906024,RIVERVALE BANK,3,117.008668,17.092751,1991,15,not furnished,1 year,yes
2874,2875,2021-11-01,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2450,541122,1.386615,103.906024,RIVERVALE BANK,3,118.507909,20.673726,1991,9,not furnished,flexible,no
2875,2876,2021-12-16,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2800,541122,1.386615,103.906024,RIVERVALE BANK,3,114.601114,24.432572,1991,10,fully furnished,2 years,yes
2876,2877,2022-01-09,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2100,541122,1.386615,103.906024,RIVERVALE BANK,3,121.487209,17.28577,1991,15,partially furnished,2 years,no
2877,2878,2022-03-22,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,1800,541122,1.386615,103.906024,RIVERVALE BANK,3,117.603805,15.305627,1991,4,partially furnished,short term,yes
2878,2879,2022-07-20,SENGKANG,122A,SENGKANG EAST WAY,4-ROOM,2500,541122,1.386615,103.906024,RIVERVALE BANK,3,99.889465,25.027664,1991,7,fully furnished,short term,yes
2879,2880,2022-08-04,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,3100,541122,1.386615,103.906024,RIVERVALE BANK,3,120.333238,25.761793,1991,7,partially furnished,flexible,no
2880,2881,2022-12-02,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2500,541122,1.386615,103.906024,RIVERVALE BANK,3,121.526422,20.571658,1991,2,not furnished,3 years,no
2881,2882,2023-01-08,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2500,541122,1.386615,103.906024,RIVERVALE BANK,3,120.597054,20.730191,1991,2,fully furnished,short term,yes
2882,2883,2023-03-13,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2800,541122,1.386615,103.906024,RIVERVALE BANK,3,120.003555,23.332642,1991,3,not furnished,3 years,no
2883,2884,2023-04-23,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2400,541122,1.386615,103.906024,RIVERVALE BANK,3,122.352538,19.615449,1991,5,partially furnished,1 year,yes
2884,2885,2023-05-08,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,3300,541122,1.386615,103.906024,RIVERVALE BANK,3,116.58757,28.304904,1991,13,fully furnished,short term,no
2885,2886,2023-06-28,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,3500,541122,1.386615,103.906024,RIVERVALE BANK,3,111.365287,31.428106,1991,8,partially furnished,3 years,no
2886,2887,2023-08-12,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,3500,541122,1.386615,103.906024,RIVERVALE BANK,3,120.291086,29.096088,1991,10,fully furnished,3 years,yes
2887,2888,2023-08-01,SENGKANG,122A,SENGKANG EAST WAY,5-ROOM,2500,541122,1.386615,103.906024,RIVERVALE BANK,3,121.238216,20.620561,1991,4,not furnished,1 year,no
2888,2889,2021-01-15,PUNGGOL,182,EDGEFIELD PLAINS,EXECUTIVE,2300,820182,1.398922,103.909311,NIL,3,147.790496,15.56257,2002,12,not furnished,flexible,no
2889,2890,2021-07-20,PUNGGOL,182,EDGEFIELD PLAINS,EXECUTIVE,2150,820182,1.398922,103.909311,NIL,3,149.024982,14.427111,2002,15,not furnished,short term,yes
2890,2891,2021-09-26,PUNGGOL,182,EDGEFIELD PLAINS,5-ROOM,2600,820182,1.398922,103.909311,NIL,3,116.96813,22.228277,2002,13,not furnished,flexible,yes
2891,2892,2022-03-26,PUNGGOL,182,EDGEFIELD PLAINS,5-ROOM,2500,820182,1.398922,103.909311,NIL,3,121.716597,20.539516,2002,5,partially furnished,flexible,yes
2892,2893,2022-08-26,PUNGGOL,182,EDGEFIELD PLAINS,EXECUTIVE,3500,820182,1.398922,103.909311,NIL,3,144.999553,24.138005,2002,14,partially furnished,2 years,no
2893,2894,2023-01-15,PUNGGOL,182,EDGEFIELD PLAINS,EXECUTIVE,3600,820182,1.398922,103.909311,NIL,3,141.033726,25.525809,2002,15,partially furnished,3 years,no
2894,2895,2023-05-16,PUNGGOL,182,EDGEFIELD PLAINS,5-ROOM,3700,820182,1.398922,103.909311,NIL,3,119.258641,31.025006,2002,13,not furnished,1 year,yes
2895,2896,2023-07-26,PUNGGOL,182,EDGEFIELD PLAINS,EXECUTIVE,3700,820182,1.398922,103.909311,NIL,3,153.421258,24.116606,2002,13,partially furnished,2 years,yes
2896,2897,2021-01-05,PUNGGOL,310C,PUNGGOL WALK,5-ROOM,2400,823310,1.409711,103.899898,WATERWAY TERRACES II,3,120.590071,19.902136,1981,8,not furnished,1 year,yes
2897,2898,2021-02-07,PUNGGOL,310C,PUNGGOL WALK,4-ROOM,2500,823310,1.409711,103.899898,WATERWAY TERRACES II,3,101.674417,24.588289,1981,6,not furnished,flexible,no
2898,2899,2021-02-22,PUNGGOL,310C,PUNGGOL WALK,4-ROOM,2450,823310,1.409711,103.899898,WATERWAY TERRACES II,3,99.129315,24.715192,1981,15,not furnished,flexible,yes
2899,2900,2021-02-23,PUNGGOL,310C,PUNGGOL WALK,5-ROOM,2200,823310,1.409711,103.899898,WATERWAY TERRACES II,3,116.699496,18.851838,1981,3,fully furnished,1 year,yes
2900,2901,2021-06-25,PUNGGOL,310C,PUNGGOL WALK,5-ROOM,2600,823310,1.409711,103.899898,WATERWAY TERRACES II,3,122.639208,21.200398,1981,3,fully furnished,3 years,yes
2901,2902,2021-08-01,PUNGGOL,310C,PUNGGOL WALK,3-ROOM,2150,823310,1.409711,103.899898,WATERWAY TERRACES II,2,63.652119,33.777351,1981,11,partially furnished,1 year,no
2902,2903,2021-09-08,PUNGGOL,310C,PUNGGOL WALK,3-ROOM,2150,823310,1.409711,103.899898,WATERWAY TERRACES II,2,63.160219,34.040414,1981,13,fully furnished,flexible,no
2903,2904,2021-12-23,PUNGGOL,310C,PUNGGOL WALK,4-ROOM,3000,823310,1.409711,103.899898,WATERWAY TERRACES II,3,97.727328,30.697657,1981,12,not furnished,2 years,yes
2904,2905,2022-01-17,PUNGGOL,310C,PUNGGOL WALK,5-ROOM,2200,823310,1.409711,103.899898,WATERWAY TERRACES II,3,122.054494,18.024736,1981,13,fully furnished,flexible,yes
2905,2906,2022-02-10,PUNGGOL,310C,PUNGGOL WALK,4-ROOM,3000,823310,1.409711,103.899898,WATERWAY TERRACES II,3,102.979547,29.131999,1981,7,partially furnished,3 years,no
2906,2907,2022-05-10,PUNGGOL,310C,PUNGGOL WALK,5-ROOM,3250,823310,1.409711,103.899898,WATERWAY TERRACES II,3,115.748227,28.078184,1981,10,partially furnished,flexible,yes
2907,2908,2022-08-04,PUNGGOL,310C,PUNGGOL WALK,5-ROOM,3200,823310,1.409711,103.899898,WATERWAY TERRACES II,3,119.474545,26.783948,1981,3,not furnished,2 years,no
