property_id,user_id,listing_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,num_bedrooms,floor_size,ppsm,year_built,floor_level,furnish_status,lease_term,negotiable,is_visible,is_approved
890,1,2023-04-04,104,RIVERVALE WALK,RIVERVALE COURT,540104,SENGKANG,4-ROOM,2700,1.382627459,103.9009299,3,103.821573,26.00615578,1990,12,fully furnished,flexible,no,1,1
891,1,2023-06-12,104,RIVERVALE WALK,RIVERVALE COURT,540104,SENGKANG,4-ROOM,3500,1.382627459,103.9009299,3,98.66457314,35.47372566,1990,14,partially furnished,3 years,yes,1,1
892,1,2023-08-21,104,RIVERVALE WALK,RIVERVALE COURT,540104,SENGKANG,4-ROOM,3300,1.382627459,103.9009299,3,102.5418718,32.18197545,1990,8,not furnished,flexible,yes,1,1
893,1,2021-01-12,468C,FERNVALE LINK,FERNVALE LEA,793468,SENGKANG,5-ROOM,2300,1.396896211,103.8777853,3,121.4173353,18.94292931,2010,7,fully furnished,1 year,no,1,1
894,1,2022-01-24,468C,FERNVALE LINK,FERNVALE LEA,793468,SENGKANG,5-ROOM,2300,1.396896211,103.8777853,3,123.745216,18.58657712,2010,9,not furnished,2 years,yes,1,1
895,1,2022-04-21,468C,FERNVALE LINK,FERNVALE LEA,793468,SENGKANG,5-ROOM,2500,1.396896211,103.8777853,3,119.8814699,20.85393182,2010,2,fully furnished,1 year,no,1,1
896,1,2022-07-14,468C,FERNVALE LINK,FERNVALE LEA,793468,SENGKANG,5-ROOM,2900,1.396896211,103.8777853,3,124.3127773,23.32825364,2010,5,fully furnished,short term,yes,1,1
897,1,2023-07-13,468C,FERNVALE LINK,FERNVALE LEA,793468,SENGKANG,5-ROOM,3400,1.396896211,103.8777853,3,122.5100152,27.75283305,2010,10,fully furnished,short term,yes,1,1
898,1,2023-08-05,468C,FERNVALE LINK,FERNVALE LEA,793468,SENGKANG,5-ROOM,3100,1.396896211,103.8777853,3,122.1205684,25.3847492,2010,14,partially furnished,1 year,no,1,1
899,1,2021-01-04,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,2000,1.396731877,103.9108129,3,114.5522581,17.45928044,1983,2,not furnished,flexible,no,1,1
900,1,2021-02-16,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,2100,1.396731877,103.9108129,3,118.3413454,17.74527739,1983,7,not furnished,2 years,yes,1,1
901,1,2021-07-13,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,4-ROOM,1650,1.396731877,103.9108129,3,102.2997396,16.12907331,1983,7,partially furnished,flexible,yes,1,1
902,1,2021-10-15,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,1900,1.396731877,103.9108129,3,121.8804823,15.58904235,1983,5,fully furnished,1 year,no,1,1
903,1,2021-11-17,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,2050,1.396731877,103.9108129,3,119.253191,17.19031569,1983,6,not furnished,short term,yes,1,1
904,1,2021-12-05,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,2250,1.396731877,103.9108129,3,115.5926103,19.46491211,1983,5,partially furnished,3 years,no,1,1
905,1,2022-07-12,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,3200,1.396731877,103.9108129,3,121.6843675,26.29754393,1983,5,partially furnished,2 years,no,1,1
906,1,2022-11-08,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,2350,1.396731877,103.9108129,3,120.1220473,19.56343612,1983,13,partially furnished,3 years,no,1,1
907,1,2023-01-05,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,4-ROOM,2800,1.396731877,103.9108129,3,100.3395529,27.90524693,1983,15,not furnished,2 years,no,1,1
908,1,2023-01-28,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,3100,1.396731877,103.9108129,3,118.5289741,26.15394272,1983,8,fully furnished,2 years,yes,1,1
909,1,2023-02-23,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,4000,1.396731877,103.9108129,3,122.1164693,32.75561457,1983,4,not furnished,flexible,no,1,1
910,1,2023-04-17,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,3100,1.396731877,103.9108129,3,124.3297306,24.93369835,1983,13,not furnished,flexible,yes,1,1
911,1,2023-07-01,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,5-ROOM,3400,1.396731877,103.9108129,3,118.7994835,28.61965304,1983,7,partially furnished,short term,no,1,1
912,1,2023-07-26,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,4-ROOM,2950,1.396731877,103.9108129,3,104.0979338,28.33869888,1983,8,fully furnished,1 year,no,1,1
913,1,2023-08-12,174B,EDGEDALE PLAINS,HDB-PUNGGOL,822174,PUNGGOL,4-ROOM,3200,1.396731877,103.9108129,3,102.204332,31.30982744,1983,8,not furnished,1 year,no,1,1
914,1,2021-01-19,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,4-ROOM,2450,1.388844036,103.8800835,3,97.78046393,25.05612984,2016,11,not furnished,3 years,no,1,1
915,1,2021-02-11,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,5-ROOM,1900,1.388844036,103.8800835,3,121.2302027,15.67266208,2016,3,fully furnished,2 years,yes,1,1
916,1,2021-03-20,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,5-ROOM,1900,1.388844036,103.8800835,3,112.1278002,16.94495028,2016,11,fully furnished,1 year,yes,1,1
917,1,2022-01-17,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,4-ROOM,2450,1.388844036,103.8800835,3,104.0241622,23.55222045,2016,4,fully furnished,3 years,yes,1,1
918,1,2022-02-09,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,5-ROOM,2200,1.388844036,103.8800835,3,121.9005058,18.0475051,2016,5,partially furnished,2 years,no,1,1
919,1,2022-06-22,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,5-ROOM,3200,1.388844036,103.8800835,3,125.0280322,25.59426029,2016,15,fully furnished,flexible,yes,1,1
920,1,2022-07-09,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,4-ROOM,3300,1.388844036,103.8800835,3,99.95399958,33.01518712,2016,14,partially furnished,2 years,yes,1,1
921,1,2023-01-21,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,4-ROOM,2800,1.388844036,103.8800835,3,99.74927422,28.07037968,2016,2,partially furnished,short term,no,1,1
922,1,2023-03-11,415B,FERNVALE LINK,FERNVALE RIVERBOW,792415,SENGKANG,5-ROOM,2900,1.388844036,103.8800835,3,120.3490546,24.09657484,2016,13,fully furnished,3 years,no,1,1
923,1,2021-01-26,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,2000,1.399279585,103.9074976,3,118.9698245,16.81098554,2010,7,partially furnished,short term,yes,1,1
924,1,2021-07-26,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,2000,1.399279585,103.9074976,3,121.0410633,16.52331816,2010,14,not furnished,3 years,yes,1,1
925,1,2021-08-16,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,2000,1.399279585,103.9074976,3,122.8565544,16.27914774,2010,11,partially furnished,short term,yes,1,1
926,1,2021-11-15,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,1880,1.399279585,103.9074976,3,121.775757,15.43821239,2010,5,partially furnished,1 year,yes,1,1
927,1,2022-08-17,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,2800,1.399279585,103.9074976,3,114.2891931,24.49925425,2010,12,partially furnished,flexible,no,1,1
928,1,2022-12-22,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,2200,1.399279585,103.9074976,3,118.4902152,18.56693395,2010,14,not furnished,2 years,yes,1,1
929,1,2022-12-06,196C,PUNGGOL FIELD,HDB-PUNGGOL,823196,PUNGGOL,5-ROOM,3800,1.399279585,103.9074976,3,123.0887182,30.87204137,2010,11,not furnished,3 years,yes,1,1
930,1,2021-01-10,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,5-ROOM,2700,1.288487134,103.8133515,3,117.4524016,22.98803569,1986,12,partially furnished,1 year,yes,1,1
931,1,2021-01-28,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,4-ROOM,2300,1.288487134,103.8133515,3,98.6375619,23.31768908,1986,15,fully furnished,flexible,no,1,1
932,1,2021-01-02,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,4-ROOM,2450,1.288487134,103.8133515,3,104.2334712,23.50492574,1986,3,partially furnished,flexible,no,1,1
933,1,2021-08-21,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,5-ROOM,2500,1.288487134,103.8133515,3,119.3139843,20.95311806,1986,7,fully furnished,2 years,yes,1,1
934,1,2021-09-01,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,5-ROOM,2600,1.288487134,103.8133515,3,118.0096252,22.03210116,1986,8,fully furnished,flexible,no,1,1
935,1,2021-12-27,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,5-ROOM,2800,1.288487134,103.8133515,3,118.4395303,23.64075569,1986,12,fully furnished,3 years,no,1,1
936,1,2022-07-26,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,5-ROOM,3000,1.288487134,103.8133515,3,122.3420106,24.52142143,1986,14,not furnished,2 years,no,1,1
937,1,2022-10-07,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,4-ROOM,2500,1.288487134,103.8133515,3,98.59877056,25.35528573,1986,8,not furnished,flexible,no,1,1
938,1,2022-12-13,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,4-ROOM,3000,1.288487134,103.8133515,3,98.49912407,30.45712364,1986,3,fully furnished,3 years,no,1,1
939,1,2023-01-01,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,4-ROOM,2600,1.288487134,103.8133515,3,99.14503138,26.22420876,1986,9,partially furnished,3 years,no,1,1
940,1,2023-08-05,52,LENGKOK BAHRU,HDB-BUKIT MERAH,150052,BUKIT MERAH,5-ROOM,4000,1.288487134,103.8133515,3,126.0829675,31.72514162,1986,10,partially furnished,short term,no,1,1
941,1,2021-01-18,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2000,1.38464244,103.8979522,3,117.7690959,16.98238392,1984,9,fully furnished,2 years,no,1,1
942,1,2021-02-08,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2000,1.38464244,103.8979522,3,121.7866596,16.42215992,1984,5,partially furnished,short term,yes,1,1
943,1,2021-05-07,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2250,1.38464244,103.8979522,3,122.4571468,18.37377449,1984,3,partially furnished,1 year,no,1,1
944,1,2021-07-08,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,4-ROOM,1800,1.38464244,103.8979522,3,101.090395,17.80584595,1984,10,fully furnished,flexible,yes,1,1
945,1,2021-07-08,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,4-ROOM,1700,1.38464244,103.8979522,3,101.2104804,16.79667949,1984,15,fully furnished,2 years,no,1,1
946,1,2021-09-12,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2400,1.38464244,103.8979522,3,117.6323481,20.40255116,1984,8,partially furnished,3 years,no,1,1
947,1,2021-11-01,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2650,1.38464244,103.8979522,3,121.8280035,21.75197758,1984,14,not furnished,2 years,yes,1,1
948,1,2021-12-23,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2400,1.38464244,103.8979522,3,122.8043828,19.54327643,1984,13,partially furnished,2 years,no,1,1
949,1,2022-02-17,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,2600,1.38464244,103.8979522,3,119.7846304,21.70562277,1984,11,partially furnished,3 years,no,1,1
950,1,2022-07-11,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,3000,1.38464244,103.8979522,3,123.1080172,24.36884347,1984,11,partially furnished,1 year,yes,1,1
951,1,2022-07-01,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,4-ROOM,2100,1.38464244,103.8979522,3,99.80140848,21.04178721,1984,14,not furnished,2 years,yes,1,1
952,1,2022-11-13,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,4-ROOM,2900,1.38464244,103.8979522,3,105.6003855,27.46202097,1984,15,fully furnished,3 years,no,1,1
953,1,2023-05-03,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,5-ROOM,3400,1.38464244,103.8979522,3,121.4563005,27.99360745,1984,13,not furnished,3 years,yes,1,1
954,1,2023-07-16,207C,COMPASSVALE LANE,COMPASSVALE CREST,544207,SENGKANG,4-ROOM,2300,1.38464244,103.8979522,3,100.7347891,22.83223126,1984,11,fully furnished,flexible,yes,1,1
955,1,2021-01-10,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,5-ROOM,2100,1.403652033,103.8985316,3,117.8269215,17.82275199,2018,11,fully furnished,short term,yes,1,1
956,1,2021-01-05,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,4-ROOM,2450,1.403652033,103.8985316,3,98.92613239,24.76595355,2018,3,partially furnished,flexible,no,1,1
957,1,2021-05-06,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,5-ROOM,2700,1.403652033,103.8985316,3,122.0863001,22.11550353,2018,5,fully furnished,flexible,yes,1,1
958,1,2021-09-26,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,4-ROOM,2600,1.403652033,103.8985316,3,96.40035125,26.97085608,2018,8,not furnished,flexible,no,1,1
959,1,2022-02-26,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,4-ROOM,2400,1.403652033,103.8985316,3,95.22788531,25.20270184,2018,2,not furnished,short term,no,1,1
960,1,2022-05-06,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,5-ROOM,3850,1.403652033,103.8985316,3,119.5520399,32.20354921,2018,4,fully furnished,flexible,yes,1,1
961,1,2022-07-25,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,4-ROOM,2800,1.403652033,103.8985316,3,98.4476999,28.44149739,2018,11,partially furnished,1 year,yes,1,1
962,1,2022-08-25,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,5-ROOM,2800,1.403652033,103.8985316,3,119.8420534,23.36408566,2018,14,fully furnished,1 year,yes,1,1
963,1,2022-09-12,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,5-ROOM,3350,1.403652033,103.8985316,3,122.7982621,27.28051637,2018,13,fully furnished,short term,no,1,1
964,1,2023-01-08,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,4-ROOM,2950,1.403652033,103.8985316,3,92.96821631,31.73127459,2018,7,fully furnished,short term,yes,1,1
965,1,2023-08-10,269C,PUNGGOL FIELD,PUNGGOL SAPPHIRE,823269,PUNGGOL,4-ROOM,3500,1.403652033,103.8985316,3,99.21124831,35.27825786,2018,12,fully furnished,2 years,no,1,1
966,1,2021-01-12,212B,PUNGGOL WALK,PUNGGOL WAVES,822212,PUNGGOL,4-ROOM,1700,1.400404239,103.8994843,3,100.9543758,16.8392899,2013,15,fully furnished,short term,yes,1,1
967,1,2021-03-22,212B,PUNGGOL WALK,PUNGGOL WAVES,822212,PUNGGOL,3-ROOM,1700,1.400404239,103.8994843,2,64.07448608,26.53162131,2013,11,partially furnished,flexible,yes,1,1
968,1,2022-03-11,212B,PUNGGOL WALK,PUNGGOL WAVES,822212,PUNGGOL,4-ROOM,2100,1.400404239,103.8994843,3,99.75777693,21.05099035,2013,11,fully furnished,short term,no,1,1
969,1,2022-08-24,212B,PUNGGOL WALK,PUNGGOL WAVES,822212,PUNGGOL,3-ROOM,2300,1.400404239,103.8994843,2,63.69698272,36.10846074,2013,3,not furnished,2 years,no,1,1
970,1,2022-11-23,212B,PUNGGOL WALK,PUNGGOL WAVES,822212,PUNGGOL,3-ROOM,1700,1.400404239,103.8994843,2,62.20166552,27.33045789,2013,3,fully furnished,flexible,no,1,1
971,1,2023-08-05,212B,PUNGGOL WALK,PUNGGOL WAVES,822212,PUNGGOL,3-ROOM,2700,1.400404239,103.8994843,2,62.85544787,42.95570379,2013,4,fully furnished,3 years,yes,1,1
972,1,2021-01-14,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1600,1.438482923,103.7795248,2,62.90396114,25.4356001,2013,10,fully furnished,1 year,no,1,1
973,1,2021-01-28,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1500,1.438482923,103.7795248,2,63.71409612,23.54267095,2013,14,fully furnished,1 year,yes,1,1
974,1,2021-04-24,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1500,1.438482923,103.7795248,2,62.94389628,23.83074593,2013,2,partially furnished,3 years,yes,1,1
975,1,2021-07-22,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1500,1.438482923,103.7795248,2,63.15684541,23.7503946,2013,4,fully furnished,3 years,yes,1,1
976,1,2021-08-25,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,5-ROOM,1750,1.438482923,103.7795248,3,119.4452476,14.65106428,2013,6,partially furnished,1 year,no,1,1
977,1,2022-02-13,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1400,1.438482923,103.7795248,2,62.59403106,22.3663499,2013,10,fully furnished,short term,no,1,1
978,1,2022-03-26,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1400,1.438482923,103.7795248,2,62.74551596,22.31235138,2013,4,partially furnished,2 years,yes,1,1
979,1,2022-03-04,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1350,1.438482923,103.7795248,2,63.31873475,21.32070398,2013,2,partially furnished,3 years,yes,1,1
980,1,2022-12-19,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1900,1.438482923,103.7795248,2,63.21773656,30.05485649,2013,13,not furnished,1 year,no,1,1
981,1,2023-03-20,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,2000,1.438482923,103.7795248,2,64.35626963,31.07700324,2013,12,partially furnished,2 years,yes,1,1
982,1,2023-03-26,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,1350,1.438482923,103.7795248,2,63.03190445,21.41772507,2013,8,fully furnished,flexible,yes,1,1
983,1,2023-05-28,125,MARSILING RISE,HDB-WOODLANDS,730125,WOODLANDS,3-ROOM,2700,1.438482923,103.7795248,2,64.22576887,42.03920089,2013,6,not furnished,3 years,no,1,1
984,1,2021-01-04,417A,FERNVALE LINK,FERNVALE RIVERWALK,791417,SENGKANG,4-ROOM,2000,1.391577388,103.8807018,3,104.0619115,19.21932792,2003,7,partially furnished,2 years,yes,1,1
985,1,2022-11-08,417A,FERNVALE LINK,FERNVALE RIVERWALK,791417,SENGKANG,4-ROOM,2450,1.391577388,103.8807018,3,94.26565123,25.99037898,2003,12,partially furnished,1 year,yes,1,1
986,1,2023-05-05,417A,FERNVALE LINK,FERNVALE RIVERWALK,791417,SENGKANG,4-ROOM,2000,1.391577388,103.8807018,3,99.13679818,20.17414358,2003,13,not furnished,flexible,yes,1,1
987,1,2021-01-06,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,4-ROOM,1550,1.39517272,103.9092816,3,103.9873214,14.90566329,2013,10,fully furnished,2 years,yes,1,1
988,1,2021-01-16,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2500,1.39517272,103.9092816,3,121.3984579,20.59334232,2013,14,partially furnished,flexible,yes,1,1
989,1,2021-01-24,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2100,1.39517272,103.9092816,3,119.4248698,17.58427708,2013,5,fully furnished,1 year,yes,1,1
990,1,2021-06-16,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,1650,1.39517272,103.9092816,3,121.3212989,13.60025003,2013,12,not furnished,flexible,yes,1,1
991,1,2021-10-12,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,4-ROOM,2700,1.39517272,103.9092816,3,97.53567076,27.68218006,2013,6,partially furnished,1 year,no,1,1
992,1,2021-11-23,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,1950,1.39517272,103.9092816,3,121.6905081,16.0242572,2013,15,partially furnished,2 years,yes,1,1
993,1,2022-02-26,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2300,1.39517272,103.9092816,3,124.5447901,18.4672518,2013,2,partially furnished,1 year,yes,1,1
994,1,2022-06-19,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2400,1.39517272,103.9092816,3,121.1793908,19.80534796,2013,10,not furnished,flexible,yes,1,1
995,1,2022-07-03,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2800,1.39517272,103.9092816,3,125.2042272,22.36346219,2013,10,fully furnished,flexible,no,1,1
996,1,2022-09-23,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,3500,1.39517272,103.9092816,3,112.7137858,31.05210224,2013,11,fully furnished,1 year,yes,1,1
997,1,2022-10-21,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,3400,1.39517272,103.9092816,3,116.6306733,29.15185091,2013,10,partially furnished,flexible,no,1,1
998,1,2022-12-20,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,3800,1.39517272,103.9092816,3,118.5921679,32.04258821,2013,11,partially furnished,short term,no,1,1
999,1,2023-01-12,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,3500,1.39517272,103.9092816,3,124.8773626,28.02749776,2013,13,fully furnished,1 year,no,1,1
1000,1,2023-01-04,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2900,1.39517272,103.9092816,3,118.8382882,24.40290957,2013,6,partially furnished,flexible,no,1,1
1001,1,2023-02-05,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,4-ROOM,2500,1.39517272,103.9092816,3,101.3464447,24.6678609,2013,3,fully furnished,2 years,yes,1,1
1002,1,2023-06-11,109C,EDGEDALE PLAINS,HDB-PUNGGOL,823109,PUNGGOL,5-ROOM,2000,1.39517272,103.9092816,3,119.1691126,16.78287231,2013,12,partially furnished,3 years,no,1,1
1003,1,2021-01-03,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2000,1.321925016,103.8828604,3,98.58012934,20.28806427,1977,2,partially furnished,3 years,no,1,1
1004,1,2021-01-14,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2100,1.321925016,103.8828604,3,98.78341977,21.25862827,1977,3,not furnished,flexible,yes,1,1
1005,1,2021-02-26,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2100,1.321925016,103.8828604,3,96.3428934,21.79714482,1977,12,not furnished,short term,yes,1,1
1006,1,2021-03-12,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,3-ROOM,1700,1.321925016,103.8828604,2,63.15572192,26.91759271,1977,4,partially furnished,2 years,yes,1,1
1007,1,2021-03-20,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2100,1.321925016,103.8828604,3,97.89087538,21.4524591,1977,6,partially furnished,3 years,no,1,1
1008,1,2021-03-21,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2300,1.321925016,103.8828604,3,101.8327774,22.58604801,1977,3,fully furnished,3 years,no,1,1
1009,1,2021-04-03,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,1950,1.321925016,103.8828604,3,97.7757655,19.94359226,1977,4,not furnished,flexible,no,1,1
1010,1,2021-05-22,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2200,1.321925016,103.8828604,3,100.1184503,21.97397176,1977,7,not furnished,short term,yes,1,1
1011,1,2021-07-17,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,1800,1.321925016,103.8828604,3,96.52780045,18.64747763,1977,14,not furnished,3 years,yes,1,1
1012,1,2021-10-06,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2400,1.321925016,103.8828604,3,92.16284008,26.04086417,1977,4,partially furnished,flexible,yes,1,1
1013,1,2021-11-12,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2050,1.321925016,103.8828604,3,101.7608794,20.14526616,1977,11,not furnished,3 years,yes,1,1
1014,1,2021-12-10,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2200,1.321925016,103.8828604,3,103.0315811,21.3526763,1977,6,fully furnished,2 years,no,1,1
1015,1,2022-01-17,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2450,1.321925016,103.8828604,3,93.12815645,26.30783313,1977,8,partially furnished,short term,yes,1,1
1016,1,2022-03-02,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2500,1.321925016,103.8828604,3,100.0047019,24.99882459,1977,13,not furnished,2 years,no,1,1
1017,1,2022-04-10,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2100,1.321925016,103.8828604,3,100.032065,20.99326851,1977,10,not furnished,1 year,yes,1,1
1018,1,2022-04-24,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2150,1.321925016,103.8828604,3,97.39884952,22.07418271,1977,14,partially furnished,2 years,yes,1,1
1019,1,2022-04-15,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2000,1.321925016,103.8828604,3,100.431787,19.91401388,1977,6,fully furnished,flexible,no,1,1
1020,1,2022-05-03,121,PAYA LEBAR WAY,HDB-GEYLANG,381121,GEYLANG,4-ROOM,2300,1.321925016,103.8828604,3,104.0212712,22.11086226,1977,5,fully furnished,flexible,yes,1,1
